DateTime,WindSpeed,PowerGenerated
2017-04-29 11:15:00,6.4923,11360
2017-04-29 11:30:00,6.45813,11280
2017-04-29 11:45:00,6.44728,10160
2017-04-29 12:00:00,6.43642,11280
2017-04-29 12:15:00,6.42557,15920
2017-04-29 12:30:00,6.41472,15520
2017-04-29 12:45:00,6.39825,18000
2017-04-29 13:00:00,6.38178,19200
2017-04-29 13:15:00,6.36531,19360
2017-04-29 13:30:00,6.34884,19600
2017-04-29 13:45:00,6.32173,22000
2017-04-29 14:00:00,6.29462,24320
2017-04-29 14:15:00,6.26751,25440
2017-04-29 14:30:00,6.2404,21120
2017-04-29 14:45:00,7.21106,24240
2017-04-29 15:00:00,8.18172,25600
2017-04-29 15:15:00,9.15238,24160
2017-04-29 15:30:00,10.123,25200
2017-04-29 15:45:00,10.0087,29840
2017-04-29 16:00:00,9.89429,36640
2017-04-29 16:15:00,9.77991,40960
2017-04-29 16:30:00,9.66554,48000
2017-04-29 16:45:00,8.11214,51200
2017-04-29 17:00:00,6.55874,66240
2017-04-29 17:15:00,5.00534,85680
2017-04-29 17:30:00,3.45194,110720
2017-04-29 17:45:00,4.77339,133360
2017-04-29 18:00:00,6.09485,144480
2017-04-29 18:15:00,7.4163,160400
2017-04-29 18:30:00,8.73775,174240
2017-04-29 18:45:00,7.32183,176240
2017-04-29 19:00:00,5.90591,173600
2017-04-29 19:15:00,4.48999,168160
2017-04-29 19:30:00,3.07407,143440
2017-04-29 19:45:00,3.21627,112480
2017-04-29 20:00:00,3.35846,86960
2017-04-29 20:15:00,3.50066,74960
2017-04-29 20:30:00,3.64286,94320
2017-04-29 20:45:00,4.18599,116800
2017-04-29 21:00:00,4.72912,127440
2017-04-29 21:15:00,5.27225,133600
2017-04-29 21:30:00,5.81537,129600
2017-04-29 21:45:00,6.3814,130640
2017-04-29 22:00:00,6.94743,135920
2017-04-29 22:15:00,7.51346,136720
2017-04-29 22:30:00,8.07949,132800
2017-04-29 22:45:00,8.45626,123840
2017-04-29 23:00:00,8.83303,109920
2017-04-29 23:15:00,9.2098,115280
2017-04-29 23:30:00,9.58657,122720
2017-04-29 23:45:00,9.56765,117200
2017-04-30 00:00:00,7.22166,117520
2017-04-30 00:15:00,7.34655,121200
2017-04-30 00:30:00,7.47143,120000
2017-04-30 00:45:00,7.9155,117200
2017-04-30 01:00:00,8.35956,115440
2017-04-30 01:15:00,8.80363,105600
2017-04-30 01:30:00,9.2477,97760
2017-04-30 01:45:00,9.0658,103600
2017-04-30 02:00:00,8.88391,103200
2017-04-30 02:15:00,8.70202,99520
2017-04-30 02:30:00,8.52013,93600
2017-04-30 02:45:00,7.85827,95040
2017-04-30 03:00:00,7.19641,95600
2017-04-30 03:15:00,6.53456,95440
2017-04-30 03:30:00,5.8727,92160
2017-04-30 03:45:00,6.11283,89120
2017-04-30 04:00:00,6.35296,80000
2017-04-30 04:15:00,6.59308,68720
2017-04-30 04:30:00,6.83321,62160
2017-04-30 04:45:00,6.85891,55360
2017-04-30 05:00:00,6.88461,48320
2017-04-30 05:15:00,6.91031,42640
2017-04-30 05:30:00,6.93601,37040
2017-04-30 05:45:00,7.01989,35040
2017-04-30 06:00:00,7.10378,33680
2017-04-30 06:15:00,7.18766,33440
2017-04-30 06:30:00,7.27154,34320
2017-04-30 06:45:00,7.63736,34320
2017-04-30 07:00:00,8.00318,31040
2017-04-30 07:15:00,8.36899,22880
2017-04-30 07:30:00,8.73481,18560
2017-04-30 07:45:00,8.70677,13280
2017-04-30 08:00:00,8.67874,7440
2017-04-30 08:15:00,8.6507,5440
2017-04-30 08:30:00,8.62267,4640
2017-04-30 08:45:00,8.65096,4880
2017-04-30 09:00:00,8.67926,5920
2017-04-30 09:15:00,8.70756,6160
2017-04-30 09:30:00,8.73586,5520
2017-04-30 09:45:00,8.57402,2800
2017-04-30 10:00:00,8.41218,2240
2017-04-30 10:15:00,8.25033,2320
2017-04-30 10:30:00,8.08849,1120
2017-04-30 10:45:00,7.9574,4640
2017-04-30 11:00:00,7.8263,8480
2017-04-30 11:15:00,7.6952,11520
2017-04-30 11:30:00,7.56411,11840
2017-04-30 11:45:00,7.52232,12320
2017-04-30 12:00:00,7.48053,12800
2017-04-30 12:15:00,7.43874,13600
2017-04-30 12:30:00,7.39694,16080
2017-04-30 12:45:00,7.37577,20720
2017-04-30 13:00:00,7.35459,31600
2017-04-30 13:15:00,7.33341,38720
2017-04-30 13:30:00,7.31223,42960
2017-04-30 13:45:00,7.8831,41600
2017-04-30 14:00:00,8.45396,47040
2017-04-30 14:15:00,9.02483,49920
2017-04-30 14:30:00,9.59569,53040
2017-04-30 14:45:00,9.25363,52880
2017-04-30 15:00:00,8.91157,52160
2017-04-30 15:15:00,8.56951,56640
2017-04-30 15:30:00,8.22744,56800
2017-04-30 15:45:00,9.76201,67520
2017-04-30 16:00:00,11.2966,75120
2017-04-30 16:15:00,12.8312,73520
2017-04-30 16:30:00,14.3657,81040
2017-04-30 16:45:00,13.4713,78400
2017-04-30 17:00:00,12.5768,77920
2017-04-30 17:15:00,11.6824,79520
2017-04-30 17:30:00,10.788,80160
2017-04-30 17:45:00,11.3229,78240
2017-04-30 18:00:00,11.8578,82640
2017-04-30 18:15:00,12.3928,88080
2017-04-30 18:30:00,12.9277,93680
2017-04-30 18:45:00,12.535,101360
2017-04-30 19:00:00,12.1422,109040
2017-04-30 19:15:00,11.7495,111680
2017-04-30 19:30:00,11.3568,119680
2017-04-30 19:45:00,10.9496,131360
2017-04-30 20:00:00,10.5423,142880
2017-04-30 20:15:00,10.1351,149680
2017-04-30 20:30:00,9.72786,146400
2017-04-30 20:45:00,9.86257,145040
2017-04-30 21:00:00,9.99729,139520
2017-04-30 21:15:00,10.132,149840
2017-04-30 21:30:00,10.2667,150960
2017-04-30 21:45:00,10.4204,153280
2017-04-30 22:00:00,10.574,152720
2017-04-30 22:15:00,10.7276,155120
2017-04-30 22:30:00,10.8813,157280
2017-04-30 22:45:00,10.8818,156000
2017-04-30 23:00:00,10.8823,157520
2017-04-30 23:15:00,10.8828,158000
2017-04-30 23:30:00,10.8834,161600
2017-04-30 23:45:00,10.858,160640
2017-05-01 00:00:00,9.68187,153920
2017-05-01 00:15:00,9.91659,142400
2017-05-01 00:30:00,10.1513,134960
2017-05-01 00:45:00,7.98469,129600
2017-05-01 01:00:00,5.81807,130080
2017-05-01 01:15:00,3.65146,128000
2017-05-01 01:30:00,1.48484,112880
2017-05-01 01:45:00,2.30018,93920
2017-05-01 02:00:00,3.11552,82160
2017-05-01 02:15:00,3.93086,72320
2017-05-01 02:30:00,4.7462,65920
2017-05-01 02:45:00,5.31103,58800
2017-05-01 03:00:00,5.87587,57600
2017-05-01 03:15:00,6.4407,59120
2017-05-01 03:30:00,7.00553,72320
2017-05-01 03:45:00,7.1749,86880
2017-05-01 04:00:00,7.34426,96240
2017-05-01 04:15:00,7.51363,95440
2017-05-01 04:30:00,7.68299,89280
2017-05-01 04:45:00,7.88774,92720
2017-05-01 05:00:00,8.09249,103200
2017-05-01 05:15:00,8.29725,110000
2017-05-01 05:30:00,8.502,108480
2017-05-01 05:45:00,8.91787,107920
2017-05-01 06:00:00,9.33374,108720
2017-05-01 06:15:00,9.7496,102560
2017-05-01 06:30:00,10.1655,98640
2017-05-01 06:45:00,10.2099,90800
2017-05-01 07:00:00,10.2543,83600
2017-05-01 07:15:00,10.2988,75840
2017-05-01 07:30:00,10.3432,64480
2017-05-01 07:45:00,10.0672,56160
2017-05-01 08:00:00,9.79113,51040
2017-05-01 08:15:00,9.5151,53280
2017-05-01 08:30:00,9.23906,64640
2017-05-01 08:45:00,8.8408,62640
2017-05-01 09:00:00,8.44254,48160
2017-05-01 09:15:00,8.04428,42480
2017-05-01 09:30:00,7.64601,41280
2017-05-01 09:45:00,7.4475,31280
2017-05-01 10:00:00,7.24898,21200
2017-05-01 10:15:00,7.05047,15520
2017-05-01 10:30:00,6.85195,10320
2017-05-01 10:45:00,6.49407,7920
2017-05-01 11:00:00,6.13618,7520
2017-05-01 11:15:00,5.7783,5600
2017-05-01 11:30:00,5.42041,3200
2017-05-01 11:45:00,4.94942,1040
2017-05-01 12:00:00,4.47842,0
2017-05-01 12:15:00,4.00742,0
2017-05-01 12:30:00,3.53643,0
2017-05-01 12:45:00,3.33796,0
2017-05-01 13:00:00,3.13949,0
2017-05-01 13:15:00,2.94103,80
2017-05-01 13:30:00,2.74256,560
2017-05-01 13:45:00,2.70537,1200
2017-05-01 14:00:00,2.66818,1040
2017-05-01 14:15:00,2.63099,1600
2017-05-01 14:30:00,2.5938,2320
2017-05-01 14:45:00,2.7665,640
2017-05-01 15:00:00,2.93921,960
2017-05-01 15:15:00,3.11191,1600
2017-05-01 15:30:00,3.28462,1920
2017-05-01 15:45:00,3.4395,880
2017-05-01 16:00:00,3.59438,560
2017-05-01 16:15:00,3.74926,800
2017-05-01 16:30:00,3.90414,3920
2017-05-01 16:45:00,3.67372,4480
2017-05-01 17:00:00,3.44329,1920
2017-05-01 17:15:00,3.21286,1280
2017-05-01 17:30:00,2.98244,880
2017-05-01 17:45:00,3.62829,0
2017-05-01 18:00:00,4.27414,0
2017-05-01 18:15:00,4.91999,320
2017-05-01 18:30:00,5.56585,6480
2017-05-01 18:45:00,6.89066,25120
2017-05-01 19:00:00,8.21548,45920
2017-05-01 19:15:00,9.5403,77520
2017-05-01 19:30:00,10.8651,94080
2017-05-01 19:45:00,9.88614,115760
2017-05-01 20:00:00,8.90716,131600
2017-05-01 20:15:00,7.92819,138160
2017-05-01 20:30:00,6.94921,146640
2017-05-01 20:45:00,7.12217,139360
2017-05-01 21:00:00,7.29513,137440
2017-05-01 21:15:00,7.46809,138400
2017-05-01 21:30:00,7.64104,133760
2017-05-01 21:45:00,8.08943,126560
2017-05-01 22:00:00,8.53781,116320
2017-05-01 22:15:00,8.98619,112880
2017-05-01 22:30:00,9.43458,108880
2017-05-01 22:45:00,9.39938,99200
2017-05-01 23:00:00,9.36419,88240
2017-05-01 23:15:00,9.32899,86480
2017-05-01 23:30:00,9.2938,69600
2017-05-01 23:45:00,9.15839,67280
2017-05-02 00:00:00,7.72909,67840
2017-05-02 00:15:00,7.98884,71600
2017-05-02 00:30:00,8.2486,70960
2017-05-02 00:45:00,8.32771,72720
2017-05-02 01:00:00,8.40682,72400
2017-05-02 01:15:00,8.48592,78000
2017-05-02 01:30:00,8.56503,81440
2017-05-02 01:45:00,8.77897,76240
2017-05-02 02:00:00,8.99291,72880
2017-05-02 02:15:00,9.20685,75280
2017-05-02 02:30:00,9.42079,73680
2017-05-02 02:45:00,9.6134,70080
2017-05-02 03:00:00,9.80602,66960
2017-05-02 03:15:00,9.99863,61120
2017-05-02 03:30:00,10.1912,53040
2017-05-02 03:45:00,10.3504,43840
2017-05-02 04:00:00,10.5096,35680
2017-05-02 04:15:00,10.6687,28560
2017-05-02 04:30:00,10.8279,22160
2017-05-02 04:45:00,10.8259,19200
2017-05-02 05:00:00,10.8239,21040
2017-05-02 05:15:00,10.822,20400
2017-05-02 05:30:00,10.82,21600
2017-05-02 05:45:00,10.5316,23920
2017-05-02 06:00:00,10.2432,24800
2017-05-02 06:15:00,9.95476,27600
2017-05-02 06:30:00,9.66635,32880
2017-05-02 06:45:00,9.60017,39280
2017-05-02 07:00:00,9.53398,44240
2017-05-02 07:15:00,9.46779,47680
2017-05-02 07:30:00,9.4016,48480
2017-05-02 07:45:00,8.65775,49680
2017-05-02 08:00:00,7.91389,49360
2017-05-02 08:15:00,7.17003,54000
2017-05-02 08:30:00,6.42618,59200
2017-05-02 08:45:00,5.40556,49920
2017-05-02 09:00:00,4.38494,46160
2017-05-02 09:15:00,3.36432,48480
2017-05-02 09:30:00,2.3437,50800
2017-05-02 09:45:00,2.31904,50480
2017-05-02 10:00:00,2.29438,46480
2017-05-02 10:15:00,2.26972,47440
2017-05-02 10:30:00,2.24506,46160
2017-05-02 10:45:00,2.10688,39680
2017-05-02 11:00:00,1.96869,29520
2017-05-02 11:15:00,1.83051,18960
2017-05-02 11:30:00,1.69233,9360
2017-05-02 11:45:00,1.57799,3680
2017-05-02 12:00:00,1.46365,320
2017-05-02 12:15:00,1.34931,0
2017-05-02 12:30:00,1.23496,0
2017-05-02 12:45:00,1.18677,0
2017-05-02 13:00:00,1.13857,0
2017-05-02 13:15:00,1.09038,1440
2017-05-02 13:30:00,1.04219,4160
2017-05-02 13:45:00,0.91418,4560
2017-05-02 14:00:00,0.786174,4000
2017-05-02 14:15:00,0.658167,6400
2017-05-02 14:30:00,0.530162,4720
2017-05-02 14:45:00,2.57832,5040
2017-05-02 15:00:00,4.62648,9440
2017-05-02 15:15:00,6.67464,9520
2017-05-02 15:30:00,8.7228,8720
2017-05-02 15:45:00,7.35095,8560
2017-05-02 16:00:00,5.9791,7360
2017-05-02 16:15:00,4.60725,12800
2017-05-02 16:30:00,3.2354,12400
2017-05-02 16:45:00,4.84786,15920
2017-05-02 17:00:00,6.46032,13840
2017-05-02 17:15:00,8.07278,8800
2017-05-02 17:30:00,9.68524,16640
2017-05-02 17:45:00,9.67882,49680
2017-05-02 18:00:00,9.67241,60720
2017-05-02 18:15:00,9.66599,78640
2017-05-02 18:30:00,9.65958,106640
2017-05-02 18:45:00,9.41898,121360
2017-05-02 19:00:00,9.17839,158240
2017-05-02 19:15:00,8.93779,159600
2017-05-02 19:30:00,8.6972,159680
2017-05-02 19:45:00,8.443,156000
2017-05-02 20:00:00,8.1888,151440
2017-05-02 20:15:00,7.9346,145440
2017-05-02 20:30:00,7.6804,131040
2017-05-02 20:45:00,7.91902,130880
2017-05-02 21:00:00,8.15764,123840
2017-05-02 21:15:00,8.39626,118000
2017-05-02 21:30:00,8.63488,112000
2017-05-02 21:45:00,8.91368,102560
2017-05-02 22:00:00,9.19248,85120
2017-05-02 22:15:00,9.47128,79680
2017-05-02 22:30:00,9.75008,74240
2017-05-02 22:45:00,9.82331,75440
2017-05-02 23:00:00,9.89654,77840
2017-05-02 23:15:00,9.96977,77520
2017-05-02 23:30:00,10.043,77040
2017-05-02 23:45:00,10.007,77600
2017-05-03 00:00:00,10.1455,72640
2017-05-03 00:15:00,10.117,70400
2017-05-03 00:30:00,10.0885,67200
2017-05-03 00:45:00,10.0563,71600
2017-05-03 01:00:00,10.024,78800
2017-05-03 01:15:00,9.99184,80560
2017-05-03 01:30:00,9.95964,83280
2017-05-03 01:45:00,9.97813,80640
2017-05-03 02:00:00,9.99662,81200
2017-05-03 02:15:00,10.0151,76960
2017-05-03 02:30:00,10.0336,68400
2017-05-03 02:45:00,10.0324,74800
2017-05-03 03:00:00,10.0312,78880
2017-05-03 03:15:00,10.03,78960
2017-05-03 03:30:00,10.0288,84480
2017-05-03 03:45:00,10.1225,92880
2017-05-03 04:00:00,10.2162,96400
2017-05-03 04:15:00,10.31,98720
2017-05-03 04:30:00,10.4037,100240
2017-05-03 04:45:00,10.4464,100480
2017-05-03 05:00:00,10.4891,87360
2017-05-03 05:15:00,10.5318,85040
2017-05-03 05:30:00,10.5745,77520
2017-05-03 05:45:00,10.3531,72080
2017-05-03 06:00:00,10.1316,57360
2017-05-03 06:15:00,9.91023,73040
2017-05-03 06:30:00,9.68882,93440
2017-05-03 06:45:00,9.88322,107040
2017-05-03 07:00:00,10.0776,100240
2017-05-03 07:15:00,10.272,97200
2017-05-03 07:30:00,10.4664,90400
2017-05-03 07:45:00,10.4149,74160
2017-05-03 08:00:00,10.3633,54400
2017-05-03 08:15:00,10.3118,38560
2017-05-03 08:30:00,10.2602,30320
2017-05-03 08:45:00,9.96147,22560
2017-05-03 09:00:00,9.66272,19920
2017-05-03 09:15:00,9.36397,24560
2017-05-03 09:30:00,9.06522,26320
2017-05-03 09:45:00,8.96046,29120
2017-05-03 10:00:00,8.8557,29840
2017-05-03 10:15:00,8.75095,30080
2017-05-03 10:30:00,8.64619,25200
2017-05-03 10:45:00,8.252,19120
2017-05-03 11:00:00,7.85781,12000
2017-05-03 11:15:00,7.46362,6080
2017-05-03 11:30:00,7.06943,3200
2017-05-03 11:45:00,6.6104,1680
2017-05-03 12:00:00,6.15138,400
2017-05-03 12:15:00,5.69235,0
2017-05-03 12:30:00,5.23333,0
2017-05-03 12:45:00,5.19231,0
2017-05-03 13:00:00,5.15129,0
2017-05-03 13:15:00,5.11027,560
2017-05-03 13:30:00,5.06925,960
2017-05-03 13:45:00,5.2715,3200
2017-05-03 14:00:00,5.47375,6480
2017-05-03 14:15:00,5.676,10480
2017-05-03 14:30:00,5.87825,16400
2017-05-03 14:45:00,6.12013,18320
2017-05-03 15:00:00,6.36202,15040
2017-05-03 15:15:00,6.60391,17520
2017-05-03 15:30:00,6.84579,22080
2017-05-03 15:45:00,7.14586,20160
2017-05-03 16:00:00,7.44592,22080
2017-05-03 16:15:00,7.74598,20320
2017-05-03 16:30:00,8.04604,24800
2017-05-03 16:45:00,8.1953,24640
2017-05-03 17:00:00,8.34456,24560
2017-05-03 17:15:00,8.49381,24560
2017-05-03 17:30:00,8.64307,29120
2017-05-03 17:45:00,8.73961,34320
2017-05-03 18:00:00,8.83614,40560
2017-05-03 18:15:00,8.93268,55520
2017-05-03 18:30:00,9.02922,79520
2017-05-03 18:45:00,9.08738,96960
2017-05-03 19:00:00,9.14554,116240
2017-05-03 19:15:00,9.2037,128800
2017-05-03 19:30:00,9.26186,130400
2017-05-03 19:45:00,9.44,132880
2017-05-03 20:00:00,9.61815,132320
2017-05-03 20:15:00,9.79629,128160
2017-05-03 20:30:00,9.97444,121920
2017-05-03 20:45:00,9.94584,116400
2017-05-03 21:00:00,9.91725,107520
2017-05-03 21:15:00,9.88866,96880
2017-05-03 21:30:00,9.86007,79040
2017-05-03 21:45:00,9.80061,65920
2017-05-03 22:00:00,9.74115,63440
2017-05-03 22:15:00,9.6817,62240
2017-05-03 22:30:00,9.62224,65360
2017-05-03 22:45:00,9.92593,64000
2017-05-03 23:00:00,10.2296,60640
2017-05-03 23:15:00,10.5333,66720
2017-05-03 23:30:00,10.837,79840
2017-05-03 23:45:00,10.8954,84880
2017-05-04 00:00:00,9.75781,79280
2017-05-04 00:15:00,9.76181,80240
2017-05-04 00:30:00,9.7658,86160
2017-05-04 00:45:00,9.73419,94960
2017-05-04 01:00:00,9.70257,95680
2017-05-04 01:15:00,9.67095,93520
2017-05-04 01:30:00,9.63933,97760
2017-05-04 01:45:00,9.69814,104160
2017-05-04 02:00:00,9.75696,110000
2017-05-04 02:15:00,9.81578,118560
2017-05-04 02:30:00,9.8746,126080
2017-05-04 02:45:00,9.65628,121360
2017-05-04 03:00:00,9.43797,118560
2017-05-04 03:15:00,9.21966,122640
2017-05-04 03:30:00,9.00134,128480
2017-05-04 03:45:00,8.77757,135280
2017-05-04 04:00:00,8.55379,141760
2017-05-04 04:15:00,8.33001,144160
2017-05-04 04:30:00,8.10623,142080
2017-05-04 04:45:00,8.10223,141840
2017-05-04 05:00:00,8.09823,143680
2017-05-04 05:15:00,8.09423,146720
2017-05-04 05:30:00,8.09023,148080
2017-05-04 05:45:00,7.95967,145440
2017-05-04 06:00:00,7.8291,135600
2017-05-04 06:15:00,7.69853,129440
2017-05-04 06:30:00,7.56797,130160
2017-05-04 06:45:00,7.62723,132640
2017-05-04 07:00:00,7.6865,128240
2017-05-04 07:15:00,7.74577,123600
2017-05-04 07:30:00,7.80503,118000
2017-05-04 07:45:00,7.67684,115760
2017-05-04 08:00:00,7.54864,118240
2017-05-04 08:15:00,7.42045,114080
2017-05-04 08:30:00,7.29225,116640
2017-05-04 08:45:00,7.30031,116480
2017-05-04 09:00:00,7.30837,121520
2017-05-04 09:15:00,7.31642,118800
2017-05-04 09:30:00,7.32448,115760
2017-05-04 09:45:00,7.16415,105600
2017-05-04 10:00:00,7.00382,98080
2017-05-04 10:15:00,6.84349,90640
2017-05-04 10:30:00,6.68317,80560
2017-05-04 10:45:00,6.12625,70720
2017-05-04 11:00:00,5.56933,57120
2017-05-04 11:15:00,5.01242,40320
2017-05-04 11:30:00,4.4555,32160
2017-05-04 11:45:00,4.17614,26240
2017-05-04 12:00:00,3.89678,20240
2017-05-04 12:15:00,3.61742,13200
2017-05-04 12:30:00,3.33806,8160
2017-05-04 12:45:00,3.42336,5360
2017-05-04 13:00:00,3.50866,3120
2017-05-04 13:15:00,3.59396,2960
2017-05-04 13:30:00,3.67926,4640
2017-05-04 13:45:00,3.77556,5600
2017-05-04 14:00:00,3.87185,8400
2017-05-04 14:15:00,3.96815,9280
2017-05-04 14:30:00,4.06444,10320
2017-05-04 14:45:00,4.25922,11280
2017-05-04 15:00:00,4.45399,17200
2017-05-04 15:15:00,4.64877,17120
2017-05-04 15:30:00,4.84354,18560
2017-05-04 15:45:00,5.06482,21200
2017-05-04 16:00:00,5.2861,22800
2017-05-04 16:15:00,5.50737,26160
2017-05-04 16:30:00,5.72865,21360
2017-05-04 16:45:00,5.99981,26720
2017-05-04 17:00:00,6.27097,31440
2017-05-04 17:15:00,6.54213,38720
2017-05-04 17:30:00,6.81329,45440
2017-05-04 17:45:00,6.95374,48160
2017-05-04 18:00:00,7.0942,54640
2017-05-04 18:15:00,7.23465,56400
2017-05-04 18:30:00,7.37511,61600
2017-05-04 18:45:00,7.79551,62800
2017-05-04 19:00:00,8.2159,66480
2017-05-04 19:15:00,8.6363,74640
2017-05-04 19:30:00,9.0567,85920
2017-05-04 19:45:00,9.39055,97520
2017-05-04 20:00:00,9.72439,103040
2017-05-04 20:15:00,10.0582,105840
2017-05-04 20:30:00,10.3921,107200
2017-05-04 20:45:00,10.4625,115040
2017-05-04 21:00:00,10.533,120960
2017-05-04 21:15:00,10.6034,121760
2017-05-04 21:30:00,10.6738,115680
2017-05-04 21:45:00,10.8146,110240
2017-05-04 22:00:00,10.9553,106480
2017-05-04 22:15:00,11.0961,104880
2017-05-04 22:30:00,11.2368,107760
2017-05-04 22:45:00,11.1594,114160
2017-05-04 23:00:00,11.082,120880
2017-05-04 23:15:00,11.0046,126800
2017-05-04 23:30:00,10.9272,134480
2017-05-04 23:45:00,10.6292,117120
2017-05-05 00:00:00,11.0899,142240
2017-05-05 00:15:00,10.9967,148800
2017-05-05 00:30:00,10.9035,145200
2017-05-05 00:45:00,10.9312,141360
2017-05-05 01:00:00,10.9588,139840
2017-05-05 01:15:00,10.9865,141200
2017-05-05 01:30:00,11.0142,135760
2017-05-05 01:45:00,11.0068,133840
2017-05-05 02:00:00,10.9995,136720
2017-05-05 02:15:00,10.9922,141920
2017-05-05 02:30:00,10.9848,141040
2017-05-05 02:45:00,10.8957,138000
2017-05-05 03:00:00,10.8066,140240
2017-05-05 03:15:00,10.7175,136720
2017-05-05 03:30:00,10.6284,132080
2017-05-05 03:45:00,10.5197,133920
2017-05-05 04:00:00,10.4111,136720
2017-05-05 04:15:00,10.3024,139920
2017-05-05 04:30:00,10.1938,136960
2017-05-05 04:45:00,10.2356,140880
2017-05-05 05:00:00,10.2775,143520
2017-05-05 05:15:00,10.3194,148880
2017-05-05 05:30:00,10.3613,148160
2017-05-05 05:45:00,10.2687,147680
2017-05-05 06:00:00,10.1762,144800
2017-05-05 06:15:00,10.0836,145440
2017-05-05 06:30:00,9.9911,139280
2017-05-05 06:45:00,9.60055,134320
2017-05-05 07:00:00,9.20999,128000
2017-05-05 07:15:00,8.81944,120880
2017-05-05 07:30:00,8.42889,115680
2017-05-05 07:45:00,8.44337,119680
2017-05-05 08:00:00,8.45785,115120
2017-05-05 08:15:00,8.47233,99440
2017-05-05 08:30:00,8.48681,98000
2017-05-05 08:45:00,7.77517,100320
2017-05-05 09:00:00,7.06354,107040
2017-05-05 09:15:00,6.3519,124880
2017-05-05 09:30:00,5.64026,117360
2017-05-05 09:45:00,5.36657,100720
2017-05-05 10:00:00,5.09288,83440
2017-05-05 10:15:00,4.8192,56640
2017-05-05 10:30:00,4.54551,63680
2017-05-05 10:45:00,4.49748,74800
2017-05-05 11:00:00,4.44945,59440
2017-05-05 11:15:00,4.40142,54640
2017-05-05 11:30:00,4.35338,52000
2017-05-05 11:45:00,4.24415,49760
2017-05-05 12:00:00,4.13491,45680
2017-05-05 12:15:00,4.02568,43920
2017-05-05 12:30:00,3.91644,38400
2017-05-05 12:45:00,4.01222,28800
2017-05-05 13:00:00,4.10799,30320
2017-05-05 13:15:00,4.20376,36080
2017-05-05 13:30:00,4.29954,38720
2017-05-05 13:45:00,4.55998,35600
2017-05-05 14:00:00,4.82043,35120
2017-05-05 14:15:00,5.08087,33680
2017-05-05 14:30:00,5.34131,33920
2017-05-05 14:45:00,5.48088,30960
2017-05-05 15:00:00,5.62045,32240
2017-05-05 15:15:00,5.76002,29280
2017-05-05 15:30:00,5.89959,31760
2017-05-05 15:45:00,6.11763,35360
2017-05-05 16:00:00,6.33567,36080
2017-05-05 16:15:00,6.55371,38880
2017-05-05 16:30:00,6.77175,41280
2017-05-05 16:45:00,6.98136,43120
2017-05-05 17:00:00,7.19096,45360
2017-05-05 17:15:00,7.40056,44560
2017-05-05 17:30:00,7.61017,44800
2017-05-05 17:45:00,7.61619,41520
2017-05-05 18:00:00,7.62222,43840
2017-05-05 18:15:00,7.62824,54160
2017-05-05 18:30:00,7.63427,62720
2017-05-05 18:45:00,7.88183,66320
2017-05-05 19:00:00,8.12938,71360
2017-05-05 19:15:00,8.37694,75920
2017-05-05 19:30:00,8.62449,82320
2017-05-05 19:45:00,8.94841,89360
2017-05-05 20:00:00,9.27232,95280
2017-05-05 20:15:00,9.59623,100640
2017-05-05 20:30:00,9.92014,97680
2017-05-05 20:45:00,10.0659,116080
2017-05-05 21:00:00,10.2116,128160
2017-05-05 21:15:00,10.3574,137520
2017-05-05 21:30:00,10.5031,133520
2017-05-05 21:45:00,10.5057,127760
2017-05-05 22:00:00,10.5082,124320
2017-05-05 22:15:00,10.5107,119680
2017-05-05 22:30:00,10.5132,121280
2017-05-05 22:45:00,10.3865,128800
2017-05-05 23:00:00,10.2598,132000
2017-05-05 23:15:00,10.133,130480
2017-05-05 23:30:00,10.0063,131120
2017-05-05 23:45:00,9.94295,125920
2017-05-06 00:00:00,8.86772,118640
2017-05-06 00:15:00,8.73541,111760
2017-05-06 00:30:00,8.6031,112560
2017-05-06 00:45:00,8.3834,111920
2017-05-06 01:00:00,8.1637,107600
2017-05-06 01:15:00,7.944,106000
2017-05-06 01:30:00,7.7243,109840
2017-05-06 01:45:00,7.6805,116240
2017-05-06 02:00:00,7.63671,119040
2017-05-06 02:15:00,7.59291,122880
2017-05-06 02:30:00,7.54911,124160
2017-05-06 02:45:00,7.50896,127600
2017-05-06 03:00:00,7.46881,132400
2017-05-06 03:15:00,7.42866,137280
2017-05-06 03:30:00,7.38852,141120
2017-05-06 03:45:00,7.38645,143360
2017-05-06 04:00:00,7.38438,140480
2017-05-06 04:15:00,7.38232,134800
2017-05-06 04:30:00,7.38025,132240
2017-05-06 04:45:00,7.38244,129280
2017-05-06 05:00:00,7.38463,122160
2017-05-06 05:15:00,7.38682,123920
2017-05-06 05:30:00,7.38902,126240
2017-05-06 05:45:00,7.64377,126480
2017-05-06 06:00:00,7.89853,126000
2017-05-06 06:15:00,8.15328,123200
2017-05-06 06:30:00,8.40804,115520
2017-05-06 06:45:00,8.2839,107040
2017-05-06 07:00:00,8.15975,95680
2017-05-06 07:15:00,8.03561,83120
2017-05-06 07:30:00,7.91146,70080
2017-05-06 07:45:00,7.99579,56080
2017-05-06 08:00:00,8.08011,47360
2017-05-06 08:15:00,8.16443,38080
2017-05-06 08:30:00,8.24875,30640
2017-05-06 08:45:00,7.84053,27360
2017-05-06 09:00:00,7.43231,26400
2017-05-06 09:15:00,7.02409,28400
2017-05-06 09:30:00,6.61587,32560
2017-05-06 09:45:00,6.34488,35120
2017-05-06 10:00:00,6.07388,36400
